Timestamp,True_X,True_Y,Mean_Mag_x,Mean_Mag_y,Mean_Mag_z,Mean_Acc_x,Mean_Acc_y,Mean_Acc_z,Mean_Gyro_x,Mean_Gyro_y,Mean_Gyro_z,Mean_Orn_x,Mean_Orn_y,Mean_Orn_z,Mean_Pressure,00:08:9f:7c:21:44,00:1a:ee:a0:de:01,00:1a:ee:a0:de:06,00:1a:ee:a0:de:07,00:1a:ee:a0:de:16,00:1a:ee:a0:de:22,00:1a:ee:a0:de:52,00:1a:ee:a0:de:58,00:1a:ee:a0:de:71,00:1a:ee:a0:de:77,00:1a:ee:a0:de:78,00:1a:ee:a0:de:84,00:1a:ee:a0:de:90,00:1a:ee:a0:de:95,00:1a:ee:a0:de:97,00:1a:ee:a0:df:02,00:1a:ee:a0:df:14,00:1a:ee:a0:df:16,00:1a:ee:a0:df:18,00:1a:ee:a0:df:19,00:1a:ee:a0:df:31,00:1a:ee:a0:df:32,00:1a:ee:a0:df:44,00:1a:ee:a0:df:45,00:1a:ee:a0:de:15,00:1a:ee:a0:de:61,00:1a:ee:a0:de:72,00:1a:ee:a0:de:86,00:1a:ee:a0:df:01,00:1a:ee:a0:df:13,00:1a:ee:a0:de:12,00:1a:ee:a0:de:53,00:1a:ee:a0:de:65,00:1a:ee:a0:df:09,00:1a:ee:a0:de:76,00:1a:ee:a0:de:99,00:1a:ee:a0:df:20,00:1a:ee:a0:df:07,00:1a:ee:a0:de:62,00:1a:ee:a0:de:80,00:1a:ee:a0:df:05,00:1a:ee:a0:de:66,00:1a:ee:a0:df:06,00:1a:ee:a0:de:02,00:1a:ee:a0:de:18,00:1a:ee:a0:de:51,00:1a:ee:a0:df:15,00:1a:ee:a0:df:23,00:1a:ee:a0:df:35,00:1a:ee:a0:de:17,00:1a:ee:a0:de:33,00:1a:ee:a0:de:03,00:1a:ee:a0:de:05,00:1a:ee:a0:de:09,00:1a:ee:a0:de:19,00:1a:ee:a0:de:21,00:1a:ee:a0:de:43,00:1a:ee:a0:de:64,00:1a:ee:a0:de:70,00:1a:ee:a0:df:04,00:1a:ee:a0:df:08,00:1a:ee:a0:de:08,00:1a:ee:a0:de:10,00:1a:ee:a0:de:20,00:1a:ee:a0:de:37,00:1a:ee:a0:de:44,00:1a:ee:a0:de:48,00:1a:ee:a0:de:91,00:1a:ee:a0:de:92,00:1a:ee:a0:df:10,00:1a:ee:a0:df:17,00:1a:ee:a0:de:11,00:1a:ee:a0:de:14,00:1a:ee:a0:de:36,00:1a:ee:a0:de:55,00:1a:ee:a0:de:68,00:1a:ee:a0:de:23,00:1a:ee:a0:de:29,00:1a:ee:a0:de:30,00:1a:ee:a0:de:81,00:1a:ee:a0:de:82,00:1a:ee:a0:de:93,00:1a:ee:a0:de:94,00:1a:ee:a0:df:03,00:1a:ee:a0:de:24,00:1a:ee:a0:de:39,00:1a:ee:a0:de:46,00:1a:ee:a0:df:27,00:1a:ee:a0:de:75,00:1a:ee:a0:df:39,00:1a:ee:a0:de:54,00:1a:ee:a0:de:31,00:1a:ee:a0:de:13,00:1a:ee:a0:de:63,00:1a:ee:a0:de:74,64:e5:99:c6:97:5c,00:1a:ee:a0:de:67,00:1a:ee:a0:df:11,00:1a:ee:a0:de:79,00:1a:ee:a0:de:56,00:1a:ee:a0:de:04,00:1a:ee:a0:de:32,00:1a:ee:a0:de:50,00:1a:ee:a0:de:69,00:1a:ee:a0:de:87,00:1a:ee:a0:de:73,00:1a:ee:a0:df:21,00:1a:ee:a0:de:40,00:1a:ee:a0:de:47,00:1a:ee:a0:de:89,00:1a:ee:a0:de:38,00:1a:ee:a0:de:45,00:1a:ee:a0:df:40,00:1a:ee:a0:de:59,00:1a:ee:a0:df:25,00:1a:ee:a0:df:37,00:1a:ee:a0:df:22,00:1a:ee:a0:df:24,00:1a:ee:a0:df:28,00:1a:ee:a0:df:33,00:1a:ee:a0:df:26,00:1a:ee:a0:df:38,00:1a:ee:a0:df:34,00:1a:ee:a0:de:34,00:1a:ee:a0:de:35,00:1a:ee:a0:de:41,00:1a:ee:a0:de:42,00:1a:ee:a0:df:12
2021.02.11 162859,13.0,25.0,-28.847287669491525,-17.564237194915258,-39.647796101694915,-0.3805679519508474,0.26732686819491525,9.996300262711866,0.0035991352103389826,-0.001216615801186441,-0.0018612340284745769,-0.026709657774224904,0.03805954878093173,2.0699501744771407,1016.370660423729,-79.0,-73.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-91.0,-91.0,-81.0,-55.0,-100.0,-100.0,-100.0,-83.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-62.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63.0,-100.0,-82.0,-89.0,-91.0,-81.0,-89.0,-100.0,-59.0,-77.0,-78.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-74.0,-100.0,-62.0,-80.0,-88.0,-62.0,-75.0,-100.0,-85.0,-88.0,-100.0,-82.0,-84.0,-93.0,-100.0,-100.0,-76.0,-90.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 162910,12.0,25.0,-27.872869121739132,-17.165217199999997,-38.91391247826087,-0.25079508197043476,0.21789982640695651,10.00611162173913,0.0006331750286956523,-0.0031308703753913044,-5.5827793304347295e-05,-0.02175662285906421,0.025036677441802633,2.086695963403453,1016.3759323478263,-82.0,-82.0,-100.0,-78.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-72.0,-51.0,-100.0,-100.0,-90.0,-90.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-80.0,-91.0,-100.0,-81.0,-89.0,-100.0,-61.0,-78.0,-77.0,-85.0,-100.0,-63.0,-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-100.0,-63.0,-100.0,-100.0,-69.0,-100.0,-63.0,-79.0,-78.0,-61.0,-76.0,-82.0,-87.0,-83.0,-100.0,-82.0,-85.0,-100.0,-100.0,-100.0,-83.0,-90.0,-75.0,-71.0,-100.0,-100.0,-100.0,-100.0,-83.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-86.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 162930,11.0,25.0,-27.107068655172412,-15.664137754310346,-40.010688887931025,-0.2951562897413793,0.1367832680362069,10.013538400862068,0.0029694369618965513,-0.0008054155234482761,0.0007257501937068965,-0.013665676095491802,0.02936044507981113,2.062971045230997,1016.3763279310343,-77.0,-61.0,-100.0,-100.0,-82.0,-100.0,-87.0,-100.0,-100.0,-100.0,-91.0,-83.0,-50.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-71.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59.0,-100.0,-82.0,-100.0,-100.0,-82.0,-89.0,-100.0,-56.0,-87.0,-82.0,-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-72.0,-100.0,-65.0,-71.0,-79.0,-65.0,-80.0,-84.0,-91.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-88.0,-91.0,-89.0,-81.0,-72.0,-100.0,-100.0,-100.0,-100.0,-77.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 162942,10.0,25.0,-27.766666293650797,-19.901904515873014,-39.589523420634926,-0.3008425275380953,0.27625370793968257,9.996743436507938,0.002572809317619048,-0.0013006774752380957,-0.0029472986319841266,-0.027618660491758124,0.02999846253621237,2.148457479855371,1016.379886746032,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-48.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-77.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-63.0,-75.0,-79.0,-86.0,-100.0,-64.0,-100.0,-100.0,-100.0,-100.0,-53.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-77.0,-100.0,-59.0,-80.0,-80.0,-68.0,-72.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-89.0,-73.0,-78.0,-100.0,-100.0,-100.0,-100.0,-82.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 162956,10.0,24.0,-29.837216921739127,-21.218086713043483,-39.68191249565217,-0.24856736435652171,0.37229932327826093,10.00267637826087,-0.00017422935808695554,-0.001579803740434783,-0.003949429764608695,-0.03726252217817561,0.024748592838675317,2.141305280768353,1016.3808917391303,-80.0,-77.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-93.0,-90.0,-79.0,-48.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-82.0,-100.0,-100.0,-75.0,-100.0,-83.0,-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-77.0,-100.0,-65.0,-78.0,-75.0,-78.0,-83.0,-100.0,-100.0,-100.0,-100.0,-83.0,-76.0,-100.0,-100.0,-100.0,-100.0,-88.0,-66.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-100.0,-90.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163008,10.0,23.0,-34.52598379527558,-17.759999850393694,-39.07086563779528,-0.21999049345669291,0.4409990274566929,9.993533362204722,0.005715967174330709,0.00042415202448818894,-0.00025780435299212635,-0.044075311724404494,0.02202943557191371,1.9976910155589187,1016.3859818110236,-77.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-44.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-69.0,-100.0,-81.0,-100.0,-100.0,-61.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-61.0,-100.0,-100.0,-80.0,-100.0,-100.0,-77.0,-75.0,-77.0,-82.0,-100.0,-100.0,-88.0,-100.0,-76.0,-74.0,-91.0,-100.0,-92.0,-100.0,-88.0,-77.0,-84.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-79.0,-100.0,-92.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163042,10.0,22.0,6.336410198290598,-28.27743551282051,-31.773845683760683,-0.19246285984786324,0.5703694653846155,10.002461594017094,8.123981504273515e-05,0.0005718218634188034,-0.002917837131538461,-0.05699040505111722,0.019151834865313567,-2.929276523427067,1016.3886283760684,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-41.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-89.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-87.0,-100.0,-100.0,-86.0,-100.0,-100.0,-70.0,-100.0,-85.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-77.0,-76.0,-76.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-100.0,-100.0,-100.0,-80.0,-89.0,-100.0,-86.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163054,10.0,21.0,5.072586142241379,-24.546723853448277,-32.26086179310345,-0.23742537085517237,0.35288720916379307,9.992278874999998,0.0013000895122413792,-0.000631634982413793,-0.005040607183534483,-0.03530839631928062,0.023756354103860372,-2.9613638705220717,1016.3938274137932,-100.0,-85.0,-100.0,-100.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-39.0,-100.0,-100.0,-100.0,-90.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-83.0,-80.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-78.0,-100.0,-100.0,-78.0,-89.0,-100.0,-67.0,-100.0,-84.0,-100.0,-100.0,-52.0,-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-100.0,-52.0,-100.0,-100.0,-100.0,-100.0,-67.0,-100.0,-100.0,-75.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-90.0,-85.0,-100.0,-84.0,-87.0,-100.0,-100.0,-100.0,-100.0,-86.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163107,10.0,20.0,1.4644247553097347,-32.72707912389381,-31.354512681415937,-0.23688488819469028,0.5009119560176991,10.002602185840706,0.001291142068141593,-0.0005802787376991153,-0.0033903670658407084,-0.04998835773759443,0.023681060874636808,-1.061795987914094,1016.3958096460176,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-39.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-84.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-81.0,-89.0,-100.0,-81.0,-89.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-50.0,-100.0,-100.0,-100.0,-100.0,-39.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-73.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-79.0,-100.0,-75.0,-81.0,-100.0,-100.0,-100.0,-100.0,-88.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163119,10.0,19.0,-2.4992920003539822,-32.05061900884956,-30.43486689380531,-0.3192860807168142,0.5079464623893806,9.985503154867258,0.001945254384955752,0.0021551001905309734,-0.002763284134778761,-0.050795401322894354,0.03192429439951785,2.9720608428516218,1016.3986402654868,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-33.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-88.0,-100.0,-74.0,-90.0,-100.0,-72.0,-88.0,-86.0,-100.0,-100.0,-44.0,-100.0,-100.0,-100.0,-100.0,-33.0,-100.0,-100.0,-100.0,-44.0,-100.0,-100.0,-86.0,-100.0,-74.0,-100.0,-100.0,-71.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-85.0,-76.0,-100.0,-87.0,-84.0,-100.0,-100.0,-85.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163132,10.0,18.0,8.876410116239317,-32.789743076923074,-29.340512410256412,-0.3205054025897437,0.413043099025641,9.99973995726496,0.0027648700182905978,-0.00226321940076923,-0.009026489354615383,-0.04128066535131667,0.03200948133002007,-2.895683559597048,1016.404316837607,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-30.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-81.0,-100.0,-90.0,-100.0,-100.0,-100.0,-75.0,-100.0,-85.0,-100.0,-92.0,-42.0,-100.0,-100.0,-100.0,-100.0,-38.0,-100.0,-100.0,-100.0,-42.0,-100.0,-100.0,-85.0,-100.0,-74.0,-100.0,-100.0,-72.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-84.0,-77.0,-100.0,-100.0,-82.0,-100.0,-100.0,-82.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163143,10.0,17.0,0.017739136695652174,-36.12417352173913,-34.278260295652174,-0.3255589161408695,0.28806248904347836,10.00213506521739,-0.00012111091200000027,-0.005808053638956524,-0.003312004994695652,-0.02874613307902342,0.03248334564812699,1.579734876881475,1016.4035376521737,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-84.0,-44.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-100.0,-89.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-46.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-85.0,-100.0,-100.0,-100.0,-100.0,-89.0,-88.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-90.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163155,10.0,16.0,-1.185391290347826,-33.05739084347826,-37.21982573913044,-0.2665972942347826,0.16780743443826085,10.011212491304347,-0.0033666645359999997,-0.0026581137606956516,-0.0059998120792173915,-0.016773927053335365,0.02655267223371593,2.910058052643486,1016.4049141739133,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-43.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-100.0,-100.0,-50.0,-100.0,-100.0,-100.0,-42.0,-100.0,-100.0,-91.0,-100.0,-81.0,-100.0,-100.0,-78.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-86.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-91.0,-89.0,-85.0,-91.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163207,10.0,15.0,-0.9184210382456142,-33.93842072807018,-37.59578901754386,-0.3773083062631579,0.29604997999649124,10.012983245614036,-0.0002651368036842112,0.00039183255201754447,-0.0013333792902631581,-0.029560326990209836,0.03761224015289097,2.7392213386401796,1016.4054818421052,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-50.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-38.0,-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-38.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-83.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-86.0,-80.0,-100.0,-100.0,-86.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-90.0,-86.0,-90.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2021.02.11 163219,10.0,14.0,2.0489999658333335,-31.717999525,-36.85749943333334,-0.21494601995833332,0.20816224232166666,10.007629725,0.004075489404333333,0.0013740395822500011,-0.0024886650528333338,-0.02076447252329668,0.021398491944031133,-2.316503687699636,1016.4109259166665,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-48.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-45.0,-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-100.0,-45.0,-100.0,-100.0,-100.0,-100.0,-82.0,-100.0,-100.0,-76.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-86.0,-83.0,-100.0,-100.0,-82.0,-100.0,-100.0,-80.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-86.0,-85.0,-100.0,-92.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
