Simulated_Time,True_X,True_Y,00:1a:be:a0:de:39,00:1a:be:a0:de:52,00:1a:be:a0:de:64,00:1a:be:a0:de:72,00:1a:be:a0:de:73,00:1a:be:a0:de:89,00:1a:be:a0:de:90,00:1a:be:a0:de:91,00:1a:be:a0:de:92,00:1a:be:a0:de:93,00:1a:be:a0:de:94,00:1a:be:a0:de:95,00:1a:be:a0:de:96,00:1a:be:a0:df:01,00:1a:be:a0:df:02,00:1a:be:a0:df:03,00:1a:be:a0:df:08,00:1a:be:a0:df:11,00:1a:be:a0:df:20,00:1a:be:a0:df:22,00:1a:be:a0:df:28,00:1a:be:a0:df:29,00:1a:be:a0:df:36,00:1a:be:a0:df:45,00:1a:be:a0:df:46,00:1a:be:a0:df:47,00:1a:be:a0:df:48,00:1a:be:a0:df:49,00:1a:be:a0:df:50,00:1a:be:a0:df:51,00:1a:be:a0:df:52,00:1a:be:a0:df:56,00:1a:be:a0:df:57,00:1a:be:a0:df:58,00:1a:be:a0:df:64,00:1a:be:a0:df:67,00:1a:be:a0:df:73,00:1a:be:a0:df:75,00:1a:be:a0:de:40,00:1a:be:a0:de:43,00:1a:be:a0:de:53,00:1a:be:a0:de:66,00:1a:be:a0:df:12,00:1a:be:a0:df:68,00:1a:be:a0:df:74,00:1a:be:a0:de:80,00:1a:be:a0:de:37,00:1a:be:a0:de:48,00:1a:be:a0:df:13,00:1a:be:a0:df:69,00:1a:be:a0:de:56,00:1a:be:a0:de:59,00:1a:be:a0:de:84,00:1a:be:a0:df:34,00:1a:be:a0:df:40,00:1a:be:a0:de:78,00:1a:be:a0:de:65,00:1a:be:a0:df:21,00:1a:be:a0:de:82,00:1a:be:a0:df:38,00:1a:be:a0:de:81,00:1a:be:a0:df:14,00:1a:be:a0:df:37,00:1a:be:a0:df:70,00:1a:be:a0:de:44,00:1a:be:a0:de:57,00:1a:be:a0:de:67,00:1a:be:a0:df:23,00:1a:be:a0:df:06,00:1a:be:a0:de:79,00:1a:be:a0:df:35,00:1a:be:a0:de:83,00:1a:be:a0:df:15,00:1a:be:a0:df:39,00:1a:be:a0:df:71,00:1a:be:a0:de:38,00:1a:be:a0:de:51,00:1a:be:a0:de:68,00:1a:be:a0:df:24,00:1a:be:a0:de:60,00:1a:be:a0:de:05,00:1a:be:a0:df:09,00:1a:be:a0:df:65,00:1a:be:a0:de:33,00:1a:be:a0:de:32,00:1a:be:a0:de:97,00:1a:be:a0:df:53,00:1a:be:a0:de:86,00:1a:be:a0:df:44,00:1a:be:a0:df:62,00:1a:be:a0:de:55,00:1a:be:a0:de:88,00:1a:be:a0:de:41,00:1a:be:a0:de:49,00:1a:be:a0:de:54,00:1a:be:a0:df:10,00:1a:be:a0:df:66,00:1a:be:a0:df:42,00:1a:be:a0:de:70,00:1a:be:a0:de:08,00:1a:be:a0:de:12,00:1a:be:a0:de:69,00:1a:be:a0:df:25,00:1a:be:a0:de:74,00:1a:be:a0:df:26,00:1a:be:a0:de:85,00:1a:be:a0:de:62,00:1a:be:a0:df:30,00:1a:be:a0:df:41,00:1a:be:a0:df:18,00:1a:be:a0:de:76,00:1a:be:a0:df:32,00:1a:be:a0:de:98,00:1a:be:a0:de:87,00:1a:be:a0:df:43,00:1a:be:a0:df:54,00:1a:be:a0:de:71,00:1a:be:a0:de:75,00:1a:be:a0:df:27,00:1a:be:a0:df:31,00:1a:be:a0:de:17,00:1a:be:a0:df:04,00:1a:be:a0:df:59,00:1a:be:a0:de:15,00:1a:be:a0:df:05,00:1a:be:a0:df:60,00:1a:be:a0:de:63,00:1a:be:a0:df:19,00:1a:be:a0:de:02,00:1a:be:a0:de:99,00:1a:be:a0:df:55,00:1a:be:a0:de:16,00:1a:be:a0:de:77,00:1a:be:a0:de:27,00:1a:be:a0:de:30,00:1a:be:a0:df:33,00:1a:be:a0:de:26,00:1a:be:a0:de:61,00:1a:be:a0:df:61,00:1a:be:a0:de:01,00:1a:be:a0:de:03,00:1a:be:a0:de:04,00:1a:be:a0:de:24
2026-01-01 12:01:18.500,45.5,54.5,,,,-74.5575752216339,-77.61776329955765,-89.75996903573153,,,,,,,-94.46131556268108,,-91.2174030585784,-54.41573972928065,,-93.57629471520161,,,-76.20115522020191,-80.97680212592297,-84.55581666489974,,,,,,,,,,-93.62409709982892,-52.23540334074131,,,,,,,-90.80618866328996,,,,,-83.33689037298723,,,-75.44276003101164,-79.99246818477094,,,-85.26026012308809,-90.53978369056415,-85.22245508493742,,,,,,,,,-89.11932926162626,,,,,,,-93.07628447031993,,,,,,,-67.58240946597128,-64.68842359521898,,,,,,,,,-64.53093287503141,-93.35106859836677,,,,,,,,,-72.44788609134243,-63.907069206657646,,,-78.13066582345333,-82.56215450147438,,-63.16096770241925,,-72.88971557143732,,,-71.25966143582708,-81.58497010706252,-88.34939368458859,-79.18295962800511,-84.78929743500055,-84.86695413481239,-70.14494719220998,-82.78936114605224,,-85.18438561976473,,-76.397382227764,-62.53436620112258,-67.04568230927121,-86.53541739019167,,,,-94.1717680038164,,,,-93.4299031932175,,,-94.77794948006411,,,,,,,,
2026-01-01 12:01:19.000,45.0,54.0,,-94.11932179624293,,-76.86773520001731,-82.81425356058055,,,,,,,,,,-94.33339070776547,-52.181333540160246,,,,,-80.87321123487816,-79.45437335970807,-82.83535811199276,-93.28411840904648,,,,,-92.70188322787821,,,,,-56.27554207425523,,,,,,,,,,,,-82.1934693457183,,,,-86.15549984234464,,,-91.12573270822212,-87.0053310523463,-85.49702327821785,-83.55255990633367,,,,,,-92.9653985337168,,-93.27352476903084,,,,,,,-89.7017167239886,,,,,,,-64.92298271375037,-72.07230033031271,,,,,,,-91.93671749734838,,-79.84499760101966,,-94.35751658161914,,-93.52788075997913,,,,,,-77.19790404987728,-60.09560491754504,,,-79.08515505173477,-78.74850682760554,,-67.69867317368134,,-76.96595205803403,,,-71.92986793915622,-78.3344695288578,-90.60369899729953,-74.46870310638894,-87.992484476228,-88.12868417903441,-82.23066419698948,-71.25544940008959,,-81.24612466652003,,-78.75762864178739,-70.85120895282772,-65.15343405567937,-81.48980344293109,,,-91.2359129514433,-85.87989326644512,,,,,,-87.81725034365863,,,,,,,,,
2026-01-01 12:01:19.500,44.5,53.5,-93.33033896478894,,,-81.99448517817187,-76.01226150400726,,-91.4620437177475,,,,,,,,,-60.15734443371958,,,,,-76.8678274354883,-74.02448822128665,,,,,,,-93.82438307166304,,,,,-58.36362487647028,-91.06203433056248,,,,,,,,,,,,,,-89.39311302688702,-79.16875508407001,,,-84.21111265489496,-89.82052373115516,-86.72380908328861,-90.5613551762246,,-89.16838983831475,,-94.53408380868846,,,,,,,,-94.08616024335568,,,-84.24103994227521,,,,,,-93.18982978915956,-65.9236215247564,-61.03208756444733,,,,,-92.59302312683911,-94.54897184983747,,,-73.24138633143778,-93.10164401064895,,,,,,,,,-73.30784750867399,-72.52172084584103,,,-78.99962958588357,-89.62970507287753,,-62.85530428636273,,-69.55968036004649,,,-67.96744051802713,-83.63399605088544,-80.87992178534523,-66.57101471509665,-90.73079274519107,-83.32436997951484,-83.62611503873543,-70.88847922981252,,-81.83256011739994,,-79.15711948684789,-71.21103954151766,-66.26875825541791,-92.42835993749537,,,-86.7798248464295,-87.937580436982,-89.62397898771177,,,,,,-93.26277311820603,,,,,,,,
2026-01-01 12:01:20.000,44.0,53.0,,,,-74.76784874141859,-84.83309813302412,,,,,,,-90.88091408330973,,-93.78438563300203,,-67.47450316903249,,,,,-83.17687455553026,-87.57599982226925,,-93.8160423600966,,,-94.88922717151463,,,,,,,-54.19527022517735,,,,,,,,,,,,,,,-86.86508658402246,-86.4202413675679,,,-90.03258487991826,,-91.95702590385189,-92.38340042180948,,,,,,,,,,-91.36571056058109,,,,,,,,,,,,-65.14199772654831,-59.821813230138666,,-94.47207559081725,,,-89.27789538392548,,,,-71.90561500039803,-90.59661651074057,,,,,,,,,-72.21154024694683,-66.24293502539761,,,-81.19813292607171,-79.01256049517733,,-63.287325766268744,,-74.8722140748339,-93.20701324987435,,-67.40574116568264,-87.29345219511836,-75.78422702603018,-76.42664798106667,-84.78934505890169,-86.0160760513042,-71.63369086003013,-81.9305725095124,,-78.90814643576495,-93.68163854925561,-80.911599724452,-61.13772216380521,-60.609577167147805,,-93.66924249725882,,,-93.79945649625708,-89.58551333492288,,-94.39668992270775,,,,,,,,,,-94.34445385912102,,
2026-01-01 12:01:20.500,43.5,52.5,,,,-79.81498997941384,-80.31104155291362,,,,,,,,,,,-62.24710177996954,,,,,-77.05141301607149,-89.42109451168652,,-94.95401588206393,,-91.23807996956526,,,,,,,,-57.815807550073714,,,,,,,,,,,,-89.3393701418212,,,-84.09662225149123,-88.71291715270893,,,-81.19236384142974,-84.7083871988661,-88.56764355219848,,,,,-94.39870898903158,-94.8424555569049,,,-94.9264913612159,-93.3205741763355,,,,,,-90.91147969317404,-94.3437217591383,,,,,,-59.810394615494715,-68.72673349727728,,,-92.55538555465772,,-91.75486420745924,,,,-72.89089082359746,-93.7583588906739,,,,-93.42217708385138,,,,,-71.0925371789668,-63.27316536853975,,-92.24102006563595,-81.29007088974828,-79.1068590391955,,-70.2005323882931,,-71.01517748120204,,-90.75368920557881,-77.44547390242381,-78.5850322356764,-80.07678387834964,-74.12486820439338,-86.21944626260353,,-70.3814626847124,-70.3123345846084,,-71.37060964716137,,-78.4232419933254,-74.28187386598134,-65.74308477318485,,,-93.11231897845485,,,,,,,,,,,,,,,,,
2026-01-01 12:01:21.000,43.0,52.0,,,,-72.82957966706557,-90.74764908698307,,,,,,,,,,,-53.19358912699902,,-91.88328208823324,,,-79.6406060428161,-87.72993397694356,-81.145867683901,,,,,-94.25778907733708,,,,,,-60.36977257915618,,,,-94.8377434581222,,,,,-90.44151653741983,,,-74.57310755480425,,,,,-94.35006638818258,,-74.7924925733808,-89.54002831451412,-82.07881509175976,-87.4522985027653,,,,,-94.84427769460562,,,-91.09974816821806,,,,,,,-94.26458369693108,,-94.6200992983824,,,,,-60.81936845943514,-60.4353815191412,,,,,-90.62623504200114,,,,-72.24347587726288,,-92.2484792637573,,,,,,,,-74.6722708061092,-67.44434836706978,,,-84.4589202889026,-88.56300385148543,,-69.86586481111524,,-85.62515512704938,,,-81.97058975567096,-76.18301153519533,-79.67481257244111,-65.94154658105472,,,-75.29704366139205,-72.89995283603886,,-74.75343036867861,,-71.6279700134588,-67.94261494294255,-65.10217185419326,-86.75862661839616,-94.8788563782783,-88.486112219775,-86.39111376226202,-81.02994063245957,,,,,,,,,,,,,-93.37284610193701,,
2026-01-01 12:01:21.500,42.5,51.5,,,,-68.75801719223395,-86.09647925762417,,,,,,,,,,,-56.56624535586098,,,,,-78.49478140147131,-82.78437101618793,,,,,,,,,,,-94.4912589028002,-59.911811082234756,,,,,,,,,,,,-92.08240352745288,,,-89.75447495835742,-85.13015825715514,,,-85.13141155929908,-87.13645095999345,-88.71303861655147,-89.88404888538773,-93.88478623546501,,,,,-91.53346211302342,,,,,,,,,,,,,,,,-74.04242326759481,-68.69078974229149,,,,,-93.24460696237935,,,,-73.3109737146647,,,,,,,,,-94.91634281845437,-79.02652827106981,-54.28958152211702,,,-87.36524594704689,-74.8012908996169,,-60.660704935115916,-94.92124194043211,-86.4321111725,,-92.1843338885503,-81.64889128814245,-81.29864983318475,-71.17572835697568,-87.42398344478772,,,-92.82914787990724,-69.90351662177909,,-71.89506381362835,,-89.22891259687019,-71.64379593695337,-77.72817514136466,-87.23209773320002,,-83.22931891928013,-93.25889780514669,-94.15960678480224,-93.4277576401056,,,-92.74125714827906,,,,,,,,-93.86650647927507,,-93.40426321461989,-94.16835612632548
2026-01-01 12:01:22.000,42.0,51.0,,-94.34786591050016,,-84.23699751876597,-82.53016857103785,,,,,,,,,-93.8053875993247,,-59.20261510477383,,,,,-80.40167369831588,-85.09308420353439,,,,,,,,,,,,-65.10095483845384,,,,-93.39371189004105,,,,,-94.77358559473504,,,,,,-71.04480818957327,-68.28364935906585,,,-87.6443808128896,-76.88550907126702,-93.25738439406742,-91.54043409397227,,,,,,-86.07544756342139,,,,-92.03089441704486,-93.52072289652237,,-94.40216184965233,,-93.58424321107596,-94.10011902153828,-94.50572524018332,,,,,-68.39728348515526,-62.534261721845,,,,,,,,-94.26038599024585,-74.80624131696732,,,,,,,,,,-88.08778257954535,-62.18026814869618,-94.59907827204239,,-89.3787048771038,-83.97299404791002,,-56.19854686097167,,-73.28548830703379,-93.05066070448646,,-79.41442033741964,-78.87931937265034,-80.60903243827488,,,,,-72.65933700814948,,-65.22061618665799,,,-75.02047619345822,-73.57677933621873,-89.8727653212197,-87.63830991420237,-87.1403180031882,,,-83.6301603744685,-94.40259249338207,,-92.43601897110445,,,,,,,,,,,
2026-01-01 12:01:22.500,41.5,50.5,,,,-76.59901859393058,-85.50177994834392,,,,,,,,,,,-57.27623347516454,,,,,-81.89019519648812,-92.98594442829905,,,,,,,,,,,,-59.016674131726596,,,,,-93.07206987135308,,-94.24670233131981,,,,,,,,-81.72055545514955,-91.09526036927107,,,-93.80337713742017,-93.85329997052158,,-91.81873807308335,,,,,,,,,,,-94.30430659254769,,,,,,,,,,,-75.09026128290584,-72.93690472713334,-91.12080352827607,,,-94.30234053937896,,,,-93.68095381751183,-72.7605984111379,,,,,-93.95413936528077,,,,,-77.8842706856349,-62.94735817501291,,,-93.37294737169174,-90.94314646101633,,-58.50523370221511,,-76.85511107546036,,,-72.52614687580079,-77.22109929042081,-81.77880468722225,-83.80189192557657,,,-92.5413215509172,-78.06308254559907,,-65.4703804324542,,-87.01709723932862,-71.87004512301009,-77.24624076354958,-85.36969952728424,-88.16261348820329,-86.77508380003515,,,,-90.32391075877987,-90.22854320153232,,-94.41846389932854,,,,,,,,,,
2026-01-01 12:01:23.000,41.0,50.0,,,,-87.84431586431016,-85.11602501227,,,,,,,,,,,-65.39632895572325,,,,,-85.71812791552068,-80.90571666092654,,,,,,,,,,-90.6080688686136,,-52.957272605312376,,,,,,,-92.25226590239112,-86.76963840322603,,,,,,,-79.88060811055584,,,,,,,-94.29503782386908,,,-94.96708740607063,,-93.7412811577365,,,,,,,,,,,,,,,,,-71.23275532549901,-70.23662002644973,,,,,,,,-90.48949615743358,-79.13886794403429,,-92.43542395311597,,,,,,-92.78965397987533,,-76.73956458393974,-51.565167827925784,,,,,,-54.928005923910085,,-72.72553029601298,,,-75.48593480986675,-87.19180710151821,-87.16756730867426,-73.62457934071499,,,-71.29188828904543,-64.53805296771891,,-72.32286207819135,,-78.23277518916035,-73.51068755826714,-73.87991241790374,-94.30791691224539,-85.2988693087478,-87.277102645326,,,,-81.58036559920244,-87.73476070178899,,,,,,,,,,,,
2026-01-01 12:01:23.500,40.5,49.5,,,,-79.6925142477194,-85.06659973081328,,,,,,,,-94.70628835042203,,,-63.204671286924494,,,,,-82.0241592527179,-81.2904554563307,,,,,-94.73729312475847,,,,,,,-57.30196083829039,,,,,,,,,,,,,,,-83.51946946696059,-89.59385729811325,,,-93.36077324100242,,-93.33410129626363,,,,,,,-93.71678269636281,,,,,,,,,,,,,,,,-78.1244041133928,-72.76465967289793,,,,,,,,,-84.09527312272343,,,,,,,-94.80656541377563,,,-77.47189788563797,-63.685602879437795,-94.00119730205066,,-94.59965941640351,,-93.28586017734882,-57.05873292812674,,-89.12746162827568,,,-88.23736157390778,-74.72273146177386,-83.26062592665468,-74.6809943239178,,,-74.61489061884812,-76.5695695780676,,-73.01052729934199,,-79.42593530781615,-82.63421143733086,-80.22095601961816,-86.14543574504532,-88.27401504942584,-87.93811924571295,,,,-76.41080600004577,-85.34053662015224,-93.26788327533102,-92.86311168414952,-92.25434960108745,,,,,,,-94.78726690260734,,
2026-01-01 12:01:24.000,40.0,49.0,-94.01703246251634,,,-75.33073918296273,-81.8797814790447,,,,-93.67551335936693,,-91.47998434253817,,,,,-66.64816315287754,,,,,-84.86574728461258,-80.01103267249704,-94.44827220826217,,,,,,,,,,,-56.08457358574218,,-93.56646415562119,-94.37561782151438,,,,,,-91.09522838092958,-91.43118433590475,,-92.29230221290358,-93.9183580457805,,,-83.76778604805708,,,,,-89.97524066444853,-93.86437186602222,,,,,,-89.87841096208878,,-91.56542700884214,,-93.76284963352298,,,,,,,,,,,,-80.07749057393158,-70.56715126299207,,,,,,,,,-71.80599357655528,-93.96059960489646,,,,,,,,,-75.6640856283897,-59.02089858685244,,-90.08074696005906,-92.89756346142062,,,-65.50114961526222,-94.91281547884718,,-94.27511807108881,,,-78.54233209494518,-81.06180618134361,-78.41826114309622,,,-71.02417958094175,-76.15461040344303,,-68.81626150521899,,-78.95505926074846,-87.96329413444026,-77.84405224369601,,-89.62311353374069,-79.18721100263345,,,,-80.29834921502483,-81.28871477955262,-83.41428331147824,-86.43344548741571,,,,,,,,,,
2026-01-01 12:01:24.500,39.5,48.5,,,,-76.18437600225303,-86.54059883303118,,,-92.60400226849626,,,-93.08749427138069,,,,,-58.94754281420401,,,,,-78.3364962110358,-85.87333860284917,,,,,,-94.76613281160128,-94.27920198055826,,,,,-60.11188910356379,,,,,-94.09849547451951,-93.0985699758009,-88.56920976909093,,,,,,,,-91.99516106640765,-76.47461565168739,,,-87.34851498693763,-86.95763201722738,-86.25746507253217,-93.50652075651513,,,,,,-87.74611624776674,,-94.09202264971076,,,,,,,-93.4828342090504,,,-93.46775148954062,,,,-79.32820695284438,-73.84124511389929,,,,-94.47221227078222,,,,,-79.31353495805148,,,,,,,,,,-84.97988222299747,-58.93174402579189,,,-90.9888734652327,-94.34398512269522,,-64.01869828798898,,-87.9139219255663,,,,-75.44527514958624,-77.73602089239095,-63.59485777908989,,,-70.60540594669833,-75.52636058782991,,-72.83133200149757,,-77.95450820652931,-75.90747571506002,-82.95884940354915,-82.65373828210863,-90.16000365008858,-94.27873608766251,,,,-94.51049111902098,-87.78490291207275,-91.01674175121579,-91.81415763876404,,,,,,,,,,-94.88549021378137
2026-01-01 12:01:25.000,39.0,48.0,,,,-77.54605294347228,-84.7722268904284,-94.49133016038346,,,-92.56090359549559,,,,-94.92597724297123,,,-67.47633461555584,,,,,-82.45540178724194,-90.2114885929861,,,,,,,,,,,,-72.62656986959264,,-93.22860818420786,,,,,,,,-93.06183706973127,,,,,-77.29235301204409,-72.794402742917,,,-83.2907901525723,-82.5606139866498,-85.06836433453826,-75.82928371907495,-90.29156629138579,,-94.638129506487,,,,,,,-91.37165826284382,,,,,,,,,,,,-62.9472286011498,-68.98418119379897,,,,,,,,,-79.31555480046086,,,,,,,,,-89.11087451100886,-74.29521960139456,-57.33241992416843,,,-86.39124259913544,,,-55.872776195542805,-93.33242718376498,-86.20066306809706,,,,-78.55421705488456,-68.49697990916664,-66.30877401129746,,-94.55634688932966,-64.61658947799526,-71.59896731443517,,-75.88817288899999,,-78.98734504091757,-90.47030065419645,-94.83466524136351,-82.35561592369018,-93.75473976485638,,,,-87.43276250833969,,,,,,,,,-92.65479823210423,,-94.0313359451711,,-93.28044869088522,-93.43874552102086
2026-01-01 12:01:25.500,38.5,47.5,-94.91228455212449,-94.93754135108259,,-79.4903088201931,,,,,,,,,,,,-68.90254646387824,,,,,-78.92970202160781,-91.59773248527318,,-93.78522756871932,,,,,,,,,,-72.78607858334061,,,,,,,,,,,,,,,-91.83105243088553,-92.99413910816699,-92.01974657766188,,-88.14094964539501,-87.47168447940686,-89.10971132107224,-91.50354540456553,-91.51112322995775,,,,,,,,,,,,,,,,-94.28986100354467,,,,,-71.73359444801106,-75.30257371227562,,,,,,,,,-79.87179451207709,,,,,-92.80623793952262,,,,-94.58123839392363,-75.13492156201325,-62.69938094380323,,,,-93.948212641717,,-65.60471234011636,,-89.90738790948807,,,,-78.14131460007384,-82.49409041733215,-82.17150183137765,,,-83.29533669435511,-73.5430327294942,,-78.03623667036247,,-76.98697264426363,-86.87077041676991,-82.19697708484087,-78.64251092739805,,-88.57634005026776,,-94.0740308671185,,-88.91436311436004,-91.58492931193406,,-88.2993490333292,-91.85409201776628,-86.45107803676649,,,,,,,,
2026-01-01 12:01:26.000,38.0,47.0,,,,-79.92337465789046,,,,,,,,,,,,-70.4050349688646,,,,,-84.7807057472486,-92.97193064099856,,,,,,,,,,,,-66.27581102465999,,-94.60839984256958,,,,,,,-92.92169438041505,,,,,-93.62845684677961,,,,,-83.77297193789461,,,,,,,,,,,-92.68717092680527,,,,,,,,,,-94.61145650006166,,,,-65.01171470474063,-76.14670593603856,,,-94.15673421390319,,,,,,-79.81274537426094,,,,,,,,,,-77.26466122606669,-62.25663159325612,,,,,,-50.2008720044619,,,-92.78627116836279,,,-78.45201035234454,-71.90291620160038,,-91.58545168131758,,,-66.39828538227884,,-72.07332430578049,,-75.53720947072915,-85.16625564921699,-83.56943296834666,-82.50763621200252,-78.41602488290815,-80.30256736589682,,-91.6131048385788,,-89.27004583532734,-82.68154603342012,,-82.17532508221231,-86.18554623525658,-94.82547808419814,-88.94673458156683,,,,,,,
2026-01-01 12:01:26.500,37.5,46.5,,,,-78.37193580201684,,,,,,-93.95826214077829,,,,,,-71.71616529156658,,,,,-81.30487821286751,,,,-92.37817847919905,,,-87.31404579570719,,,,,,-71.25179900647053,,-94.9199181567599,,,,,,,,,,,,,,-85.61838707367892,,,-90.87164637598728,,-89.89310319494109,,,,,,-94.73672910445943,,,,-93.41147946612273,,-92.8138602212499,,,,,,,,,,,-78.95869626940657,-74.63893504469677,,-90.53296886651664,-93.76904347644006,,,,,,-89.05076591978526,,,,,-94.39794924390372,,,,,-80.69130392015352,-69.05441793017641,,,,,,-62.80143941075179,,,,,,-72.51368242012263,-76.53010843267764,-78.95861734241274,,,-81.02088901522708,-73.30612613060984,-91.99465842560741,-76.6503081370911,,-81.87519838525925,-90.58947053870216,-90.24783352566462,-77.32615826941537,-82.2134265300552,-79.46156074084892,,,,-85.39814220789772,-83.00467604478561,-94.98936940250454,,,,-85.16732212124408,,,,,,,
2026-01-01 12:01:27.000,37.0,46.0,,,,-78.75583834353536,,-94.40580350016502,,,,-94.18702269768868,,,,,,-67.93932823486874,,,,,-76.61108395937565,-93.54313304480539,,,,,,,-92.5084682881453,,,,,-67.63724654156354,,,,,-94.28272383975883,,,,,,,,-94.73109041236154,,-82.93033278893056,-88.07666822387078,,,-84.83942712275513,-92.89162663593589,-85.21063639639237,,,-90.91459483719744,,,,,,-91.67967760894606,,,-92.0164773352145,,,,,,,,,,,-77.3790223398907,-78.51176131437643,,-93.52469505023004,,,,,,,-82.86277299051514,,,,-94.6383264259904,,,,,,-81.63952868583556,-69.84928289105225,,-93.2597548955978,,,,-62.86741736461585,,,-93.61139340440144,,,-76.52932376964067,-70.5831394526105,-72.58556547375566,,,-57.63157414541517,-64.05188559470113,,-71.00415688188895,,-74.44987310091585,,,-82.57935558341978,-85.80076024471421,-84.57713841168378,,,,-83.01514715605735,-74.52878923211483,,-87.48269188052619,,-90.5893371567626,-89.85247870960627,,,,-90.18348221273307,,,
2026-01-01 12:01:27.500,36.5,45.5,,-94.50429356467724,,-79.72028102356752,-88.71797554565268,-91.22853608169974,-94.67191303515862,-91.64563329769562,,,,-93.21594987805489,,,,-71.25337107896867,,,,,-82.36242832415134,-91.66064829890556,,,,,,-93.50920469840034,,,,,,-72.51769730501334,,,,,,,,,,,,,,,-84.57282125103436,-79.45047251043636,,,-86.17509804041143,,-87.78831796326102,-90.95727541751452,,,,,,,,,,,,,-87.78701308787491,,,,,-93.49028255113649,,-92.44709606242667,,-76.17611308745445,-79.36966765945101,,,,,,,-93.5724685276512,,-83.31085805812266,,,-93.33274565337882,-93.44038356632144,,,,,,-85.57507797618135,-66.09503143335053,,,,-91.58666484495402,,-68.62725118723434,,,,,,-69.63006660135594,-69.66266256313014,-69.65152142188434,,,-64.14507696116445,-76.81617427763112,,-72.07035005149021,-94.14600536805243,-69.51764688760338,,,-78.18068969710399,-78.46678998600026,-80.90544537313882,,,,-81.41911114883244,-75.00664684062627,,-91.61535208947377,-89.63017982882167,,-93.91353918162628,,,,,,,
2026-01-01 12:01:28.000,36.0,45.0,,,,-86.05039549855775,-88.5971794146171,,,,,,,,,,,-71.15366151788386,,,,,-86.19930634134472,-79.3411456406933,,,,,,,,,,-94.4962522391165,,-68.4739943264219,-90.95637506766141,,,,,,,,,,,,,,-85.72513155413779,-72.83813206586728,,,-83.2185037318201,,-88.2336910651412,-81.63362888236534,,,,,,,,,,,,-94.30718287110003,,,,,-94.66354604464476,,,,,-69.00680616126355,-83.69308297414545,,,,,,,,,-73.49790422774211,,,-88.84871800742194,,-89.23236154009746,,,,,-81.66677454106016,-67.49187282328201,,,,,,-60.68638090683363,,-94.979632456055,,,,-70.81690479642255,-72.94169205740165,-73.35999572914578,,,-70.46338075316984,-72.00040477113753,,-74.06885701179004,,-69.79309526415038,,,-86.87207269501212,-81.05364799150452,-78.88349949969631,-94.37056986367827,,,-78.46963322913612,-74.66155161848391,,-90.5576997548241,-83.16218190512548,,,,-94.83058682666804,,,,,
2026-01-01 12:01:28.500,35.0,44.0,,-93.31225434525606,,-79.6669128809885,-94.50173066913774,,-93.23862253241484,,-92.022886405844,,,,,,,-78.52483367228018,-94.684172458336,,,-93.38694070529431,-79.53528012586524,-86.22176939557609,,,,,-94.45965676570155,,,,,,,-69.38877168439423,,-90.94948328898313,,,,,,,-90.73472633805727,,,,,,-87.20056384548329,-91.65696100670722,,,,,-84.98907968415585,,,,-92.13087838775895,,,,,,-92.47958264258368,,,-94.91904473508556,-91.53627515438976,,,,,,,-90.54627661302385,,-82.1287581423483,-77.44548139905,-94.75955372545799,,,,,,,,-80.70169962475073,-91.84515879609103,,,,,,,,,-85.01503759219074,-64.41944690396615,,,,,-93.84176473060748,-61.572070782609146,,,,,-90.56148911365484,-80.36334562103983,-72.37463401814108,-71.90809113443726,-94.57058585953607,-92.64697410659521,-74.82127769923459,-63.94736757997778,,-68.53426581073,,-76.03210571741869,,,-76.0336423558119,-82.95079717184991,-80.73117414756187,,,,-77.91202900487845,-85.62207515791621,,-93.19346486478004,-75.92058751590162,,-82.65323023422286,,,,,-91.43887644321786,,
2026-01-01 12:01:29.000,34.0,43.0,,,-94.6405171638392,-78.60647199706115,-90.48860432183486,,,,,,,,,,,-80.91424652816627,,,,,-75.58738468912007,-77.11443205599133,,,,,,-93.44951529676302,,,,,-94.73912044093736,-74.15145586584003,,,,,,,,,-94.19357062732546,,,,,,-88.03189457245709,,,,-92.58347043471788,-85.85753684951143,-85.75686288981942,,,,,-92.80700604420804,-91.59329119053419,,,,,,-94.92557507121006,,,,,,,,,,,-85.99913471030803,-83.7616454697441,,,,,,,,,-86.82257512918397,,,,,,,,,,-85.2238624036937,-60.44133312849183,,,,,,-49.42749326834897,,-89.27455186844014,,,-77.32110704246823,-82.10720541372069,-78.1035346227282,-69.5025917308736,,-92.7909282827892,-70.77147930657937,-71.34526171833522,,-65.25241217598588,,-87.71816712653111,,,-82.26276679338814,-83.05400639221543,-84.63783107842528,,,-89.55181687894685,-84.38504958241444,-77.89569166323163,,-84.73084647162965,-68.72335776004321,-92.40550786041236,-81.92631914015932,-77.33847648692088,,,,,-92.754361138515,
